icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,heading,vertical_rate,sensors,geo_altitude,squawk,spi,position_source
4ca9ea,RYR4557 ,Ireland,1727379685,1727379685,6.2683,42.9176,10363.2,False,262.49,50.73,0.0,[],10866.12,5563,False,0
345612,VOE2664 ,Spain,1727379684,1727379684,5.2963,40.8657,11894.82,False,201.26,178.1,0.0,[],12527.28,5671,False,0
a8ef3d,N675KS  ,United States,1727379684,1727379684,-87.2141,43.2283,5143.5,False,135.07,93.71,0.0,[],5341.62,None,False,0
0d0c45,XAASR   ,Mexico,1727379683,1727379683,-94.7184,28.9821,12496.8,False,222.11,50.26,0.0,[],13159.74,None,False,0
a5468e,SWA692  ,United States,1727379684,1727379684,-103.9051,35.8846,11277.6,False,241.87,84.51,0.0,[],11948.16,6741,False,0
a736e5,N564MM  ,United States,1727379684,1727379684,-121.5766,37.0565,883.92,False,39.63,181.49,-3.9,[],868.68,None,False,0
a3ec93,DAL882  ,United States,1727379684,1727379684,-93.6078,36.4254,10668.0,False,248.86,114.55,-0.33,[],11148.06,6044,False,0
a28ee7,SWA1465 ,United States,1727379681,1727379684,-77.0334,38.8089,175.26,False,73.27,355.57,-3.9,[],175.26,4072,False,0
a23551,N241SL  ,United States,1727379683,1727379683,-116.9275,43.9834,2346.96,False,77.66,330.21,1.95,[],2423.16,None,False,0
a175f8,N1932K  ,United States,1727379684,1727379684,-84.2075,34.8855,12192.0,False,183.19,218.16,0.0,[],12832.08,1524,False,0
a438c3,DAL2665 ,United States,1727379684,1727379684,-83.6159,36.154,9250.68,False,277.77,29.27,3.58,[],9715.5,None,False,0
a34e40,ABX2007 ,United States,1727379682,1727379682,-96.9037,27.2291,11277.6,False,242.56,35.68,0.0,[],11887.2,None,False,0
781c44,LHA4375 ,China,1727379600,1727379600,121.0004,14.498,60.96,False,81.55,60.52,-3.9,[],83.82,None,False,0
adfdee,SKIER96 ,United States,1727379684,1727379684,-108.0352,35.5669,6705.6,False,144.48,296.66,0.0,[],7208.52,None,False,0
45209c,SEU4115 ,Bulgaria,1727379685,1727379685,15.6173,46.4805,10363.2,False,209.98,201.41,1.3,[],10858.5,5552,False,0
c058dd,ACA1286 ,Canada,1727379684,1727379684,-103.4106,38.7326,11879.58,False,273.32,63.39,-0.33,[],12542.52,1513,False,0
a03bbf,NTW114  ,United States,1727379684,1727379684,-108.478,39.5576,12192.0,False,189.49,235.62,0.0,[],12824.46,None,False,0
a91616,DAL2825 ,United States,1727379684,1727379684,-93.2791,43.4837,9189.72,False,217.65,343.66,-8.78,[],9662.16,None,False,0
ab6f0e,VAR836  ,United States,1727379681,1727379683,-112.9338,33.2642,1127.76,False,71.11,127.95,-1.3,[],1120.14,None,False,0
a8f607,LYM3710 ,United States,1727379684,1727379684,-111.5904,34.0145,6118.86,False,179.43,29.36,6.83,[],6484.62,None,False,0
a4009e,UPS5196 ,United States,1727379681,1727379684,-110.0932,35.2136,11590.02,False,211.39,255.05,0.0,[],12260.58,2610,False,0
440bbf,BCS86N  ,Austria,1727379683,1727379684,17.5844,48.3674,10972.8,False,210.42,321.25,0.33,[],11414.76,4602,False,0
a0087f,N101AV  ,United States,1727379684,1727379684,-116.3633,43.5565,1173.48,False,51.1,85.38,0.0,[],1188.72,None,False,0
a66695,N511QS  ,United States,1727379684,1727379684,-119.1719,34.2661,12192.0,False,225.8,312.23,0.0,[],12816.84,None,False,0
a64c6d,N5049P  ,United States,1727379382,1727379382,-86.0553,39.9468,304.8,False,32.11,144.78,-0.98,[],297.18,None,False,0
781008,CCA719  ,China,1727379684,1727379684,116.5671,40.7335,4747.26,False,186.76,359.21,9.43,[],4907.28,None,False,0
a175d3,N1931H  ,United States,1727379684,1727379684,-112.1664,41.2491,1706.88,False,54.26,111.7,-0.65,[],1775.46,None,False,0
a10e50,CXK284  ,United States,1727379683,1727379683,-96.891,30.5632,2438.4,False,58.79,278.56,-0.33,[],2484.12,None,False,0
a76028,UAL1590 ,United States,1727379675,1727379680,-80.8953,38.5236,7924.8,False,210.86,256.17,0.0,[],8321.04,2722,False,0
a042ae,MXY6409 ,United States,1727379685,1727379685,-86.2753,38.7852,10363.2,False,242.34,78.74,0.0,[],10789.92,7326,False,0
a7d655,VNT60   ,United States,1727379683,1727379684,-97.7686,30.165,1463.04,False,125.56,178.59,-8.45,[],1485.9,None,False,0
a16ece,N1914H  ,United States,-1,1727379674,,,,False,49.45,177.02,4.23,[],,None,False,0
4ca9cd,RYR5288 ,Ireland,1727379684,1727379684,-2.1709,55.0093,11277.6,False,239.15,71.95,0.0,[],11109.96,4664,False,0
c045f1,WJA230  ,Canada,1727379684,1727379685,-69.7794,45.5143,11269.98,False,285.72,107.39,0.0,[],11605.26,None,False,0
aa06db,,United States,1727379683,1727379684,-111.9922,40.6149,0.0,False,40.09,171.14,1.95,[],30.48,None,False,0
c07b42,WJA61   ,Canada,1727379679,1727379680,-114.0014,51.1281,,True,3.6,357.19,,[],,None,False,0
0d0c4f,XAVCY   ,Mexico,1727379684,1727379684,-89.3767,32.1942,11879.58,False,262.49,39.27,-0.98,[],12504.42,None,False,0
a16ee0,UAL886  ,United States,1727379684,1727379684,-74.2168,40.6066,990.6,False,113.7,216.35,9.1,[],1013.46,7107,False,0
ab8941,N842WF  ,United States,1727379683,1727379684,-119.2369,34.4428,2682.24,False,118.45,174.02,-9.75,[],2781.3,None,False,0
a03bcd,RPA4407 ,United States,1727379684,1727379685,-79.757,41.5303,7620.0,False,223.22,104.0,-0.33,[],8001.0,None,False,0
ad3a7f,AAL318  ,United States,1727379684,1727379684,-71.4918,21.8019,10972.8,False,254.25,297.34,0.0,[],11681.46,None,False,0
a7d63e,N604BK  ,United States,1727379684,1727379684,-84.0494,30.5807,9144.0,False,251.75,286.99,4.55,[],9692.64,None,False,0
a09239,RPA4358 ,United States,1727379683,1727379684,-75.5253,38.3522,6118.86,False,187.05,206.99,-5.53,[],6423.66,1702,False,0
a6c991,N53630  ,United States,1727379684,1727379684,-122.4778,48.5694,731.52,False,35.48,106.86,0.33,[],746.76,None,False,0
a1286c,DAL217  ,United States,1727379684,1727379685,-72.6922,40.9567,3771.9,False,165.31,250.55,-3.58,[],3947.16,2232,False,0
a89f62,AAL1967 ,United States,1727379684,1727379684,-97.8637,32.009,5204.46,False,193.79,29.76,-6.83,[],5494.02,None,False,0
a042d2,,United States,1727379617,1727379617,-71.4993,43.193,,True,3.09,106.88,,[],,None,False,0
a64c88,JIA5081 ,United States,1727379683,1727379684,-82.0226,36.5911,10972.8,False,205.44,246.07,0.0,[],11582.4,0556,False,0
a736ff,JIA5068 ,United States,1727379680,1727379680,-84.4419,33.6419,,True,0.0,267.19,,[],,None,False,0
a8e6aa,N6728V  ,United States,1727379684,1727379684,-96.2265,44.0776,3345.18,False,77.63,34.74,0.0,[],3459.48,None,False,0
aa8470,N777QK  ,United States,1727379684,1727379684,-88.315,41.6994,7010.4,False,202.11,356.21,0.0,[],7307.58,None,False,0
a75ccd,N5736W  ,United States,1727379487,1727379492,-101.4905,47.2681,1920.24,False,44.86,319.18,0.65,[],1905.0,None,False,0
3451da,ANE82WA ,Spain,1727379684,1727379684,-9.2889,38.3357,2133.6,False,108.78,280.35,0.0,[],2286.0,3772,False,0
a9562c,N700SP  ,United States,1727379681,1727379681,-87.4485,39.0492,3962.4,False,111.9,81.27,0.65,[],4076.7,None,False,0
aac10d,SKW6967 ,United States,1727379684,1727379684,-105.7506,39.9787,7292.34,False,199.99,273.54,8.13,[],7726.68,3777,False,0
4bab4e,TKJ87D  ,Turkey,1727378608,1727379466,30.0645,41.4622,11239.5,False,204.6,120.69,-10.73,[],11597.64,6421,False,0
acbdd7,N92WT   ,United States,1727379684,1727379684,-84.7468,35.7888,2773.68,False,86.5,87.61,0.0,[],2804.16,None,False,0
a95641,N700TK  ,United States,1727379684,1727379685,-104.9458,39.7168,2491.74,False,110.82,311.24,11.38,[],2628.9,None,False,0
a68010,N518KH  ,United States,1727379683,1727379684,-98.3901,42.1452,13106.4,False,223.79,277.79,0.0,[],13708.38,None,False,0
a380f4,XSR325  ,United States,1727379684,1727379684,-111.9418,38.6662,13716.0,False,215.67,91.91,0.0,[],14356.08,None,False,0
abe101,SWA3532 ,United States,1727379684,1727379685,-77.1871,35.3712,11582.4,False,211.2,206.32,0.0,[],12275.82,7012,False,0
ac6de9,N90MC   ,United States,1727379684,1727379684,-86.5808,42.3754,12192.0,False,227.76,254.68,-0.33,[],12748.26,None,False,0
4601f6,FIN1077 ,Finland,1727379535,1727379535,23.9754,56.9488,251.46,False,59.94,185.42,-2.6,[],137.16,0205,False,0
a6099c,N48868  ,United States,1727379456,1727379456,-121.1724,44.264,982.98,False,30.7,121.29,-2.93,[],998.22,None,False,0
a1e075,N22UL   ,United States,1727379606,1727379615,-81.4174,39.7493,2118.36,False,100.35,28.14,-0.65,[],2164.08,None,False,0
4601f7,FIN840  ,Finland,1727379684,1727379684,20.9431,59.9212,7010.4,False,145.23,69.25,0.0,[],6918.96,1276,False,0
a6dc42,GJS4563 ,United States,1727379684,1727379684,-87.4725,40.9764,7879.08,False,204.31,168.38,11.7,[],8183.88,None,False,0
a7d9f3,N605BH  ,United States,1727379652,1727379652,-103.575,43.8304,2087.88,False,46.94,223.67,-5.53,[],2133.6,None,False,0
47ba1d,SAS51B  ,Norway,1727379684,1727379684,5.127,51.8277,11887.2,False,266.41,34.46,0.0,[],11871.96,5540,False,0
4066b9,EXS42KH ,United Kingdom,1727379684,1727379685,9.4297,48.2024,11582.4,False,200.89,311.16,0.0,[],11887.2,1101,False,0
4854cf,TRA24Y  ,Kingdom of the Netherlands,1727379685,1727379685,0.3964,46.7309,11582.4,False,271.54,17.65,0.0,[],11719.56,1000,False,0
8a0810,BTK6001 ,Indonesia,1727379392,1727379392,103.9734,1.3392,106.68,False,68.23,23.09,-2.93,[],160.02,None,False,0
a3336d,N305RS  ,United States,1727379684,1727379684,-90.9735,38.7142,853.44,False,48.79,194.04,-1.3,[],853.44,None,False,0
4854cd,TRA88T  ,Kingdom of the Netherlands,1727379683,1727379683,1.8024,38.9389,2179.32,False,111.73,299.52,-12.35,[],2354.58,2131,False,0
8a0813,BTK6274 ,Indonesia,1727379670,1727379670,111.2851,-3.3659,10668.0,False,234.44,62.99,0.0,[],11346.18,None,False,0
3451d3,VLG1XB  ,Spain,1727379683,1727379684,7.4705,40.3968,10668.0,False,220.65,258.98,0.0,[],11300.46,1277,False,0
4bb267,THY2SA  ,Turkey,1727379684,1727379685,19.4032,46.6039,10668.0,False,250.74,122.52,0.0,[],11201.4,3415,False,0
3451d5,VLG24NN ,Spain,1727379684,1727379685,-0.5227,38.277,419.1,False,90.6,100.8,6.5,[],480.06,None,False,0
e49890,GLO1454 ,Brazil,1727379683,1727379683,-46.8725,-23.677,2834.64,False,151.62,205.96,15.28,[],2979.42,None,False,0
140ab4,KAR858  ,Russian Federation,1727379684,1727379685,21.2191,59.0634,10363.2,False,193.04,239.4,0.0,[],10279.38,6011,False,0
ad3435,TIV95   ,United States,1727379684,1727379685,-119.2405,39.3018,13716.0,False,204.44,188.54,0.0,[],14295.12,None,False,0
a96988,N7050Q  ,United States,1727379684,1727379684,-95.4495,41.2294,1127.76,False,49.91,91.18,-1.3,[],1143.0,None,False,0
ac74e4,SWA2828 ,United States,1727379685,1727379685,-89.2501,38.0117,9319.26,False,230.7,131.47,3.9,[],9525.0,None,False,0
a3d0de,N345LC  ,United States,1727379514,1727379514,-118.491,34.2026,,True,2.83,264.38,,[],,None,False,0
a3d0dc,N345LA  ,United States,1727379684,1727379684,-87.098,34.5945,3703.32,False,102.38,243.43,2.28,[],3764.28,None,False,0
ac74f9,EDV5012 ,United States,1727379684,1727379684,-76.7048,39.7648,7924.8,False,228.26,247.19,0.33,[],8336.28,4065,False,0
a2004b,N228SB  ,United States,1727379685,1727379685,-98.4463,35.5187,5935.98,False,165.66,277.85,8.13,[],6271.26,None,False,0
a68c82,SCX3024 ,United States,1727379684,1727379684,-88.3843,40.6329,11582.4,False,246.7,300.31,0.0,[],12039.6,6744,False,0
a32043,N300KR  ,United States,1727379380,1727379380,-88.7223,43.17,,True,4.63,357.19,,[],,None,False,0
73828b,ISR563  ,Israel,1727379606,1727379682,34.8574,32.0123,1013.46,False,86.46,259.02,13.98,[],213.36,4146,False,0
c05b4c,CGIOX   ,Canada,1727379684,1727379684,-71.2338,46.8077,2110.74,False,88.89,29.09,5.53,[],2110.74,None,False,0
a393eb,N33ES   ,United States,1727379684,1727379684,-98.7206,30.7768,2895.6,False,64.78,112.9,-0.33,[],2948.94,None,False,0
a896ed,N6523D  ,United States,1727379681,1727379681,-119.1206,34.2098,243.84,False,40.51,197.74,0.98,[],228.6,None,False,0
47ba0d,SAS227  ,Norway,1727379684,1727379684,7.9777,57.9986,1798.32,False,130.71,268.65,-9.1,[],1630.68,None,False,0
a5bc79,EJA469  ,United States,1727379685,1727379685,-77.985,42.7094,3322.32,False,206.49,70.35,0.33,[],3429.0,4145,False,0
aa7d5d,UAL2066 ,United States,1727379684,1727379684,-77.3294,38.8049,1196.34,False,146.99,13.36,0.0,[],1242.06,6776,False,0
a7b3c2,ASA10   ,United States,1727379684,1727379685,-91.309,42.5801,11285.22,False,234.96,107.32,1.63,[],11826.24,None,False,0
a7acd6,LXJ594  ,United States,1727379568,1727379574,-80.2373,36.1513,403.86,False,65.96,144.2,-4.23,[],381.0,2471,False,0
4079d1,CFE772  ,United Kingdom,1727379684,1727379685,-4.3307,55.59,4495.8,False,174.45,168.26,3.58,[],4381.5,6237,False,0
ac1466,DAL1882 ,United States,1727379566,1727379580,-66.5056,18.9553,5212.08,False,208.46,315.9,7.8,[],5478.78,None,False,0
ac74f0,N901X   ,United States,1727379684,1727379684,-97.7434,29.6542,6248.4,False,205.3,88.85,12.35,[],6583.68,None,False,0
a32044,N300KS  ,United States,1727379683,1727379683,-85.8219,43.1521,10431.78,False,219.93,278.34,-7.8,[],10919.46,1510,False,0
4841a5,TRA14C  ,Kingdom of the Netherlands,1727379684,1727379684,1.3534,43.3417,11590.02,False,248.22,354.17,0.33,[],12024.36,5315,False,0
ab8a5c,N8425P  ,United States,1727379677,1727379677,-85.8768,39.8448,563.88,False,46.92,74.74,5.2,[],449.58,None,False,0
a2003e,N228RP  ,United States,1727379684,1727379684,-114.7571,35.7404,2895.6,False,80.4,119.52,0.0,[],3025.14,1200,False,0
4841a6,KLM89E  ,Kingdom of the Netherlands,1727379685,1727379685,6.9719,53.6632,11201.4,False,262.65,49.29,5.53,[],11132.82,3176,False,0
4bab52,TKJ5RQ  ,Turkey,-1,1727379654,,,,False,213.62,271.93,0.0,[],,None,False,0
ad7ab8,JBU424  ,United States,1727379685,1727379685,-106.7502,40.4869,10058.4,False,263.41,76.56,0.33,[],10607.04,None,False,0
a81001,UAL1525 ,United States,1727379685,1727379685,-97.3732,40.751,10363.2,False,231.24,257.01,0.0,[],10934.7,5415,False,0
8962e5,ETD9TH  ,United Arab Emirates,1727379499,1727379499,-79.6196,43.6826,,True,0.64,281.25,,[],,6136,False,0
a0480b,AAL3118 ,United States,1727379684,1727379684,-81.7839,35.5254,4069.08,False,156.13,102.75,-2.6,[],4213.86,5166,False,0
c00bce,CFEMF   ,Canada,1727379684,1727379685,-74.5455,45.3981,5608.32,False,187.2,254.7,24.38,[],5715.0,None,False,0
ad2d74,N94810  ,United States,1727379684,1727379684,-122.6185,45.8563,403.86,False,60.65,280.26,-0.65,[],388.62,None,False,0
a9561e,N700S   ,United States,1727379647,1727379647,-66.6778,44.9308,8229.6,False,174.45,60.11,0.33,[],8580.12,None,False,0
a5d68a,UAL2667 ,United States,1727379685,1727379685,-96.2415,39.0608,10668.0,False,241.82,95.37,0.0,[],11231.88,2407,False,0
a5738b,EJM450  ,United States,1727379684,1727379684,-89.5928,41.5495,12192.0,False,264.95,269.55,0.0,[],12679.68,3035,False,0
a2c3cf,N2777E  ,United States,1727379684,1727379684,-117.7687,34.0037,1859.28,False,59.13,291.43,0.0,[],1874.52,None,False,0
a46672,N383AC  ,United States,1727379684,1727379685,-122.1074,37.4534,60.96,False,27.48,321.84,-2.28,[],15.24,None,False,0
4bab4a,TKJ5650 ,Turkey,1727379683,1727379684,27.3397,40.18,6850.38,False,217.49,154.95,11.05,[],7254.24,0710,False,0
c06e87,ACA264  ,Canada,1727379684,1727379684,-88.8475,48.5718,10058.4,False,249.05,119.58,-0.33,[],10492.74,None,False,0
a87cbb,NKS501  ,United States,1727379684,1727379684,-78.0686,32.8908,10066.02,False,246.91,10.44,0.0,[],10706.1,None,False,0
c06e85,WEN3106 ,Canada,1727379685,1727379685,-123.6579,49.7421,3665.22,False,139.66,148.71,-6.5,[],3665.22,None,False,0
ae4d47,GHXX    ,United States,1727379684,1727379684,-119.0678,32.4597,137.16,False,41.3,140.56,0.0,[],106.68,None,False,0
4854c7,TRA23T  ,Kingdom of the Netherlands,1727379684,1727379685,7.5783,50.3746,9029.7,False,220.29,294.71,-9.75,[],9067.8,3120,False,0
a3d0fd,N345MJ  ,United States,1727379684,1727379684,-117.7162,33.4961,2057.4,False,96.76,135.43,-6.18,[],2087.88,None,False,0
a4798f,FFT2107 ,United States,1727379684,1727379684,-104.5834,39.6961,2438.4,False,110.81,278.54,-5.2,[],2545.08,None,False,0
a776b2,JBU1054 ,United States,1727379670,1727379670,-73.7724,40.6461,,True,0.0,163.12,,[],,None,False,0
acfa3d,SWA4441 ,United States,1727379683,1727379683,-78.7242,42.9374,,True,40.13,306.56,,[],,None,False,0
aa974f,SWA351  ,United States,1727379683,1727379683,-98.5942,35.7687,11582.4,False,229.63,265.5,0.0,[],12192.0,1113,False,0
aa2de2,N755PA  ,United States,1727379685,1727379685,-81.013,40.6921,7863.84,False,215.0,278.81,10.08,[],8252.46,2172,False,0
a105b0,EJA165  ,United States,1727379685,1727379685,-105.3967,39.7454,13708.38,False,270.26,75.67,0.33,[],14371.32,1330,False,0
4066fa,EXS76BE ,United Kingdom,1727379684,1727379685,-4.0728,44.424,10363.2,False,242.99,2.18,0.0,[],10546.08,5451,False,0
a919c1,N686CP  ,United States,1727379684,1727379685,-79.81,43.5527,944.88,False,102.94,353.98,-4.55,[],952.5,2205,False,0
a2be06,AAY577  ,United States,1727379684,1727379684,-84.215,38.0361,10668.0,False,188.68,172.95,0.0,[],11209.02,None,False,0
a1b838,N21LW   ,United States,1727379684,1727379684,-122.802,45.7381,259.08,False,56.41,316.85,0.65,[],243.84,None,False,0
a07bb3,FDX5041 ,United States,1727379684,1727379685,8.8811,45.3931,1310.64,False,106.49,269.45,-4.55,[],1318.26,1000,False,0
a13b10,PJC17   ,United States,1727379685,1727379685,-75.8467,39.9505,6187.44,False,145.15,268.17,13.33,[],6484.62,1615,False,0
738285,ISR154  ,Israel,1727379685,1727379685,0.9708,38.7615,10363.2,False,254.68,68.31,0.0,[],10980.42,1420,False,0
add1a5,N99PX   ,United States,1727379390,1727379390,-85.6909,44.4791,1661.16,False,60.97,5.33,-0.65,[],1661.16,None,False,0
a6dc08,JIA5535 ,United States,1727379683,1727379684,-81.4735,41.3237,3467.1,False,165.69,137.64,7.48,[],3596.64,None,False,0
a6a6b7,ASA1073 ,United States,1727379678,1727379685,-122.8448,45.6716,883.92,False,88.12,115.97,-3.25,[],906.78,None,False,0
738289,ISR891  ,Israel,1727379567,1727379681,37.3414,39.9823,10668.0,False,2123.82,210.64,0.0,[],10576.56,None,False,0
738288,ISR726  ,Israel,1727379684,1727379685,24.0707,41.9507,10668.0,False,250.27,138.08,0.0,[],11277.6,7571,False,0
738287,ISR252  ,Israel,1727379684,1727379684,26.5667,41.8759,10683.24,False,250.83,149.02,0.0,[],11254.74,7634,False,0
a33ea8,N308SP  ,United States,1727379684,1727379685,-96.3343,32.9361,1249.68,False,54.62,299.95,-2.93,[],1280.16,None,False,0
adddda,DAL3185 ,United States,1727379684,1727379684,-82.9428,34.6437,7315.2,False,198.27,233.55,-0.33,[],7688.58,5236,False,0
a9da93,N734GX  ,United States,1727379684,1727379684,-119.3265,46.307,304.8,False,29.74,210.11,-3.25,[],312.42,None,False,0
40066c,DHK4983 ,United Kingdom,1727379672,1727379672,6.105,46.233,,True,0.0,2.81,,[],,None,False,0
a669f2,N512MB  ,United States,1727379678,1727379678,-107.0586,41.7697,10668.0,False,178.65,136.28,0.0,[],11201.4,None,False,0
a69f49,ASA4    ,United States,1727379685,1727379685,-82.8619,41.1035,11277.6,False,226.77,126.79,0.0,[],11826.24,6662,False,0
c038cc,ACA342  ,Canada,1727379684,1727379684,-80.9319,47.2863,12496.8,False,273.39,113.86,-0.33,[],12908.28,None,False,0
a536dd,JTZ435  ,United States,1727379684,1727379684,-94.3492,35.1021,12496.8,False,234.28,98.84,0.0,[],13075.92,None,False,0
a4b64b,RPA4446 ,United States,1727379684,1727379684,-89.3157,31.8502,9144.0,False,199.59,219.35,0.33,[],9585.96,2073,False,0
4bb28a,THY2MC  ,Turkey,1727379684,1727379685,25.8843,41.9778,8427.72,False,230.11,115.42,-7.48,[],8930.64,6031,False,0
a44078,N373RS  ,United States,1727379684,1727379684,-88.4333,42.9551,4229.1,False,220.97,285.95,0.0,[],4396.74,None,False,0
ad479d,DAL2152 ,United States,1727379678,1727379678,-84.4372,33.6442,,True,3.86,2.81,,[],,None,False,0
a03551,N112TG  ,United States,1727379672,1727379672,-90.3325,40.0346,1676.4,False,51.45,101.53,0.98,[],1607.82,None,False,0
a082b0,N132AS  ,United States,1727379682,1727379682,-89.6996,34.526,8229.6,False,137.63,51.37,-0.33,[],8473.44,4523,False,0
400664,DHK2135 ,United Kingdom,1727379679,1727379679,-3.389,55.9444,,True,6.43,2.81,,[],,None,False,0
a9b911,N7254P  ,United States,1727379684,1727379684,-80.9609,41.2471,2407.92,False,96.93,277.01,0.0,[],2476.5,None,False,0
ad1a4e,SWA4332 ,United States,1727379667,1727379667,-117.1926,32.733,,True,5.92,174.38,,[],,1022,False,0
a4405f,EJA373  ,United States,1727379684,1727379684,-93.7501,41.6612,883.92,False,92.29,229.29,0.0,[],906.78,5772,False,0
a68c24,N5206M  ,United States,1727379684,1727379684,-78.2209,39.1035,914.4,False,34.11,23.09,-1.95,[],960.12,1200,False,0
a57334,N450ME  ,United States,1727379684,1727379684,-81.5193,30.4259,3009.9,False,139.74,101.68,16.91,[],3093.72,None,False,0
73828a,ISR591  ,Israel,1727377352,1727379606,35.9998,31.7172,2438.4,False,11.33,87.4,2.6,[],,5612,False,0
c82817,GBA612  ,New Zealand,1727379482,1727379482,174.8537,-36.9935,251.46,False,60.87,249.73,-4.23,[],289.56,None,False,0
c82834,ANZ101  ,New Zealand,1727379684,1727379684,172.9323,-36.7755,9616.44,False,195.03,281.87,7.48,[],9822.18,None,False,0
a96907,VXP451  ,United States,1727379684,1727379684,-72.964,41.2245,1272.54,False,141.63,346.77,16.26,[],1325.88,None,False,0
c82835,ANZ810M ,New Zealand,1727379684,1727379684,175.3146,-37.7171,1135.38,False,107.6,69.57,-4.88,[],1158.24,None,False,0
